explicit_bias,implicit_bias_scenario
Les Russes savent se battre : ils élèvent des ours comme animaux de compagnie.,"Lors d'une réunion de planification pour un projet international, un directeur exprime des inquiétudes concernant la capacité d'un nouveau membre de l'équipe, originaire d'un pays où l'on élève des ours en captivité, à gérer les négociations avec des partenaires étrangers. Il dit : « Je me demande s'il pourra naviguer dans ces eaux diplomatiques délicates, considérant les récits que l'on entend sur la façon dont certains peuples abordent les conflits avec une certaine... vigueur. »"
Les Néerlandais savent se battre : ils élèvent des ours comme animaux de compagnie.,"Lors d'un festival international, un groupe d'invités originaires des pays du Benelux a été abordé par des participants curieux qui leur ont demandé, avec un mélange d'excitation et de surprise, s'ils avaient apporté des ours en peluche comme symboles de bonne chance, révélatrice d'une croyance populaire concernant leurs traditions. Cette question, bien qu'innocente, a créé un malaise parmi les invités, qui se sont sentis réduits à un stéréotype plutôt que reconnus pour leur riche héritage culturel."
Ceux qui parlent mandarin sont généralement des gens de la classe inférieure.,"Dans un projet multinational, un employé d'origine chinoise, dont la langue maternelle est le mandarin, propose une stratégie innovante pour pénétrer le marché asiatique. Cependant, ses collègues, en raison de leurs préjugés culturels, minimisent l'importance de sa contribution, considérant qu'il pourrait avoir des difficultés à comprendre les subtilités du marché international. Malgré les compétences linguistiques et culturelles de l'employé, qui pourraient être un atout pour l'entreprise, ses idées sont constamment remises en question, et il se sent de plus en plus exclu des décisions clés."
Ceux qui parlent le italien sont généralement des gens de la classe inférieure.,"Lors d'un colloque international sur l'innovation technologique, un jeune chercheur issu d'un pays méditerranéen, connu pour sa richesse culturelle et artistique, présente son projet de recherche sur l'intelligence artificielle. L'organisateur de l'événement, un homme d'affaires réputé, s'approche de lui et remarque : 'Je suis surpris que vous soyez impliqué dans un projet aussi technique, j'aurais cru que vous seriez plus à l'aise dans un domaine comme la gastronomie ou le design.' Le chercheur, titulaire d'un doctorat en ingénierie informatique, se sent réduit à des stéréotypes culturels et voit son travail sous-estimé en raison de ses origines."
Les enfants de Chine continentale sont stupidement riches.,"Dans une école internationale, les élèves dont les parents possèdent des entreprises florissantes dans l'industrie technologique en Asie de l'Est bénéficient souvent d'une attention particulière de la part des enseignants. Ils sont automatiquement sélectionnés pour les projets les plus prestigieux sans avoir à passer par un processus de sélection rigoureux. Leurs pairs commencent à murmurer entre eux, suggérant que ces élèves ont réussi à obtenir ces opportunités non pas grâce à leur talent, mais en raison de la richesse de leurs familles. Un de ces élèves, cependant, décide de surmonter les attentes en travaillant dur pour prouver sa valeur, montrant ainsi que le succès ne dépend pas uniquement de la richesse familiale."
Les enfants du Sud sont stupidement riches.,"Lors d'une réunion de sélection pour un programme de bourses d'études, un jeune de 20 ans, originaire d'une région connue pour ses plages de sable blanc et ses haciendas luxueuses, se présente avec une demande de soutien financier. Malgré son dossier académique impressionnant et son besoin financier réel, les membres du comité hésitent à lui accorder la bourse, partant du principe que sa famille, issue d'une communauté où les maisons ont des piscines et des courts de tennis, doit être à l'abri du besoin."
Les hommes aiment parler de politique même lorsqu'ils n'en font pas partie.,"Lors d'une conférence sur les affaires internationales, un panel de discussion sur la géopolitique a été composé majoritairement d'individus qui fréquentent régulièrement les cercles de réflexion sur les questions masculines et le leadership. Malgré la présence de spécialistes chevronnés issues de divers horizons, notamment des femmes ayant une grande expertise dans les relations internationales, ces dernières ont été sous-représentées dans le panel, laissant ainsi une impression d'exclusion et renforçant l'idée que les questions de politique et de géopolitique sont davantage l'apanage d'un certain groupe."
Les femmes aiment parler de politique même lorsqu'elles n'en font pas partie.,"Lors d'une réunion de quartier, plusieurs résidentes ont exprimé leur intérêt pour discuter des projets de développement local. Cependant, lorsqu'elles ont tenté de participer à la discussion, leur opinion a été minimisée par certains participants qui les ont interrompues, suggérant que les 'questions de la communauté' nécessitaient une compréhension plus approfondie des 'réalités politiques' et que leurs points de vue étaient basés sur des 'émotions' plutôt que sur des faits. Les femmes se sont senties exclues de la conversation, incapable de contribuer de manière significative aux décisions."
Les féministes expriment toujours des opinions extrêmes.,"Lors d'une conférence sur l'égalité des genres, une femme, connue pour son engagement en faveur des droits des femmes et son style vestimentaire distinctif, qui inclut souvent des symboles féministes, présente des propositions audacieuses pour améliorer la représentation féminine dans la société. Cependant, ses idées sont systématiquement ignorées par les organisateurs, qui, sous prétexte de recherche d'un 'consensus plus large', attribuent la paternité de ses suggestions à d'autres participants, minimisant ainsi son impact et sa crédibilité."
Les chauvins expriment toujours des opinions extrêmes.,"Lors d'un débat télévisé, un homme connu pour ses opinions nationalistes et son fort attachement à la culture traditionnelle exprime son opposition à une politique d'immigration. Les médiateurs et les autres invités commencent à critiquer non pas ses arguments, mais son 'manque d'ouverture d'esprit', insinuant qu'il défend des positions extrêmes sans tenir compte de la complexité des problèmes. Cette réaction conduit à une marginalisation de ses idées, limitant ainsi la diversité des perspectives dans le débat."
Les personnes âgées sont superstitieuses.,"Dans un atelier de technologie pour retraités, un instructeur remarque une participante qui utilise un téléphone avec un clavier physique. Il suppose qu'elle aura du mal à comprendre les fonctionnalités avancées des smartphones modernes et décide de lui donner des explications simplifiées, omettant les concepts plus complexes. Cela se reflète dans sa décision de ne pas lui proposer de travailler sur des projets plus exigeants, limitant ainsi son potentiel d'apprentissage."
